chr10	11176400	11211400	chr10_11176400	3	35000	0.0491703961302955	3	0.0491703961302955	2	3.19968621095585	::N3-2-21::B3-8::N3-8::	3
chr10	18063700	18098700	chr10_18063700	3	35000	0.0491703961302955	3	0.0491703961302955	2	3.19968621095585	::N3-1-15::B3-1-15::B3-9::	1
chr10	63299400	63334400	chr10_63299400	4	35000	0.000566710537270449	6	4.01490411095555e-08	5	5.22527143694062e-06	::N3-9::B3-9::N3-1-15::B3-1-15::	3
chr10	93008000	93043000	chr10_93008000	4	35000	0.000566710537270449	4	0.000566710537270449	1	138.809699254155	::N3-1::N3-10::B3-10::B3-1::	0
chr10	98921000	98956000	chr10_98921000	3	35000	0.0491703961302955	3	0.0491703961302955	2	3.19968621095585	::B3-14::B3-1-13::N3-1-13::	3
chr10	108173700	108208700	chr10_108173700	3	35000	0.0491703961302955	3	0.0491703961302955	3	0.0491703961302955	::N3-1-5::N3-1-15::B3-2-22::	2
chr11	20064300	20099300	chr11_20064300	3	35000	0.0491703961302955	3	0.0491703961302955	2	3.19968621095585	::B3-1-11::N3-1-11::N3-2-2::	3
chr11	21096000	21131000	chr11_21096000	4	35000	0.000566710537270449	4	0.000566710537270449	2	3.19968621095585	::N3-2-21::B3-2-21::N3-9::B3-9::	0
chr11	30129000	30164000	chr11_30129000	4	35000	0.000566710537270449	4	0.000566710537270449	3	0.0491703961302955	::N3-1-13::B3-1-13::N3-21::B3-18::	0
chr11	52365800	52400800	chr11_52365800	3	35000	0.0491703961302955	3	0.0491703961302955	2	3.19968621095585	::N3-10::B3-8::N3-8::	3
chr11	59667000	59702000	chr11_59667000	4	35000	0.000566710537270449	4	0.000566710537270449	2	3.19968621095585	::N3-2-22::B3-2-22::B3-1-15::N3-1-15::	2
chr11	84429400	84464400	chr11_84429400	3	35000	0.0491703961302955	3	0.0491703961302955	2	3.19968621095585	::N3-21::B3-21::N3-14::	0
chr11	86330000	86365000	chr11_86330000	5	35000	5.22527143694062e-06	5	5.22527143694062e-06	3	0.0491703961302955	::B3-9::N3-9::N3-1-11::B3-1-11::B3-1-3::	2
chr11	109652900	109687900	chr11_109652900	3	35000	0.0491703961302955	3	0.0491703961302955	2	3.19968621095585	::N3-1::N3-9::B3-9::	1
chr11	120550000	120585000	chr11_120550000	3	35000	0.0491703961302955	3	0.0491703961302955	1	138.809699254155	::B3-1::N3-1::N3-10::	3
chr12	8925200	8960200	chr12_8925200	5	35000	5.22527143694062e-06	5	5.22527143694062e-06	3	0.0491703961302955	::N3-1-2::B3-14::N3-14::N3-2-7::B3-2-7::	2
