chr11	120268700	120569700	chr11_120268700	3	301000	0.0137649682850246	3	0.0137649682850246	2	0.717032662463176	::N3-4::N3-1::N3-10::	3
chr14	70758200	71059200	chr14_70758200	3	301000	0.0137649682850246	3	0.0137649682850246	2	0.717032662463176	::B3-1-3::B3-4::N3-4::	2
chr14	73216200	73517200	chr14_73216200	3	301000	0.0137649682850246	3	0.0137649682850246	3	0.0137649682850246	::B3-1-15::B3-8::N3-1-5::	2
chr16	4489900	4790900	chr16_4489900	6	301000	2.191122007291e-08	6	2.191122007291e-08	3	0.0137649682850246	::B3-10::B3-1::N3-1::N3-10::B3-4::B3-2-2::	5
chr16	95852500	96153500	chr16_95852500	4	301000	0.000198185900524578	4	0.000198185900524578	3	0.0137649682850246	::B3-4::N3-1-3::B3-18::N3-18::	4
chr17	25913700	26214700	chr17_25913700	3	301000	0.0137649682850246	3	0.0137649682850246	2	0.717032662463176	::B3-1-2::N3-1-2::B3-10::	2
chr17	30006600	30307600	chr17_30006600	3	301000	0.0137649682850246	3	0.0137649682850246	2	0.717032662463176	::B3-21::N3-21::B3-1-3::	3
chr18	61585100	61886100	chr18_61585100	3	301000	0.0137649682850246	3	0.0137649682850246	2	0.717032662463176	::N3-1-2::B3-1-2::B3-10::	0
chr4	152293900	152594900	chr4_152293900	3	301000	0.0137649682850246	3	0.0137649682850246	2	0.717032662463176	::N3-4::B3-1::B3-10::	3
chr4	154349000	154650000	chr4_154349000	4	301000	0.000198185900524578	4	0.000198185900524578	2	0.717032662463176	::N3-1-2::N3-1::B3-1::B3-10::	0
chr4	155508800	155809800	chr4_155508800	3	301000	0.0137649682850246	3	0.0137649682850246	2	0.717032662463176	::B3-2-36::N3-2-36::N3-1::	2
chr5	25408600	25709600	chr5_25408600	3	301000	0.0137649682850246	3	0.0137649682850246	2	0.717032662463176	::B3-1-2::B3-2-2::N3-2-2::	3
chr5	65657300	65958300	chr5_65657300	3	301000	0.0137649682850246	3	0.0137649682850246	2	0.717032662463176	::N3-2-21::B3-2-21::B3-1-3::	1
chr7	28786800	29087800	chr7_28786800	4	301000	0.000198185900524578	4	0.000198185900524578	2	0.717032662463176	::N3-1-2::B3-1-2::N3-4::B3-4::	0
chr7	49291200	49592200	chr7_49291200	4	301000	0.000198185900524578	4	0.000198185900524578	2	0.717032662463176	::B3-1-15::N3-1-15::B3-2-7::N3-2-7::	4
chr7	136389300	136690300	chr7_136389300	11	301000	2.50398078735646e-19	11	2.50398078735646e-19	1	24.90069130046	::N3-9::N3-1-11::N3-8::N3-1-13::N3-1-3::N3-1-15::N3-2-21::N3-2-2::N3-1-2::N3-18::N3-14::	11
chr8	80846200	81147200	chr8_80846200	4	301000	0.000198185900524578	4	0.000198185900524578	1	24.90069130046	::N3-1::N3-10::B3-10::B3-1::	0
chr8	84703600	85004600	chr8_84703600	3	301000	0.0137649682850246	3	0.0137649682850246	1	24.90069130046	::N3-1::N3-10::B3-1::	0
chr8	117285600	117586600	chr8_117285600	3	301000	0.0137649682850246	4	0.000198185900524578	3	0.0137649682850246	::N3-4::B3-4::B3-1-5::	0
chr9	57758000	58059000	chr9_57758000	3	301000	0.0137649682850246	3	0.0137649682850246	2	0.717032662463176	::B3-1-2::B3-1-13::N3-1-13::	2
