chr14	70758200	70958200	chr14_70758200	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::B3-1-3::B3-4::N3-4::	2
chr14	73216200	73416200	chr14_73216200	3	200000	0.00411678620364527	3	0.00411678620364527	3	0.00411678620364527	::B3-1-15::B3-8::N3-1-5::	2
chr16	4489900	4689900	chr16_4489900	5	200000	3.01418829581122e-07	5	3.01418829581122e-07	2	0.322744267727977	::B3-10::B3-1::N3-1::N3-10::B3-4::	4
chr16	96028900	96228900	chr16_96028900	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::N3-1-3::B3-18::N3-18::	3
chr17	25913700	26113700	chr17_25913700	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::B3-1-2::N3-1-2::B3-10::	2
chr17	30006600	30206600	chr17_30006600	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::B3-21::N3-21::B3-1-3::	3
chr18	61585100	61785100	chr18_61585100	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::N3-1-2::B3-1-2::B3-10::	0
chr4	152293900	152493900	chr4_152293900	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::N3-4::B3-1::B3-10::	3
chr4	154349000	154549000	chr4_154349000	4	200000	3.93839573801705e-05	4	3.93839573801705e-05	2	0.322744267727977	::N3-1-2::N3-1::B3-1::B3-10::	0
chr4	155508800	155708800	chr4_155508800	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::B3-2-36::N3-2-36::N3-1::	2
chr5	25408600	25608600	chr5_25408600	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::B3-1-2::B3-2-2::N3-2-2::	3
chr5	65657300	65857300	chr5_65657300	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::N3-2-21::B3-2-21::B3-1-3::	1
chr7	28786800	28986800	chr7_28786800	4	200000	3.93839573801705e-05	4	3.93839573801705e-05	2	0.322744267727977	::N3-1-2::B3-1-2::N3-4::B3-4::	0
chr7	49291200	49491200	chr7_49291200	4	200000	3.93839573801705e-05	4	3.93839573801705e-05	2	0.322744267727977	::B3-1-15::N3-1-15::B3-2-7::N3-2-7::	4
chr7	136389300	136589300	chr7_136389300	11	200000	2.84526086994064e-21	11	2.84526086994064e-21	1	16.8681518703489	::N3-9::N3-1-11::N3-8::N3-1-13::N3-1-3::N3-1-15::N3-2-21::N3-2-2::N3-1-2::N3-18::N3-14::	11
chr8	80846200	81046200	chr8_80846200	4	200000	3.93839573801705e-05	4	3.93839573801705e-05	1	16.8681518703489	::N3-1::N3-10::B3-10::B3-1::	0
chr8	84703600	84903600	chr8_84703600	3	200000	0.00411678620364527	3	0.00411678620364527	1	16.8681518703489	::N3-1::N3-10::B3-1::	0
chr8	117285600	117485600	chr8_117285600	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::N3-4::B3-4::B3-1-5::	0
chr9	57758000	57958000	chr9_57758000	3	200000	0.00411678620364527	3	0.00411678620364527	2	0.322744267727977	::B3-1-2::B3-1-13::N3-1-13::	2
