chr10	42783200	42816200	chr10_42783200	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::B3-12::N3-18::B3-18::	0
chr10	123134500	123167500	chr10_123134500	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::N3-c-28::N3-4::N3-16::	2
chr10	127127600	127160600	chr10_127127600	4	33000	0.000547759161828878	4	0.000547759161828878	1	141.927538666559	::B3-4::B3-16::N3-4::N3-16::	4
chr11	3661300	3694300	chr11_3661300	3	33000	0.0484252161647202	3	0.0484252161647202	3	0.0484252161647202	::B3-12::B3-c-9::B3-c-14::	1
chr11	23347800	23380800	chr11_23347800	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::B3-c-14::N3-c-14::B3-c-10::	3
chr11	59674100	59707100	chr11_59674100	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::B3-c-14::N3-c-14::N3-12::	3
chr11	79487800	79520800	chr11_79487800	4	33000	0.000547759161828878	4	0.000547759161828878	3	0.0484252161647202	::N3-15::B3-15::B3-c-10::B3-14::	0
chr11	86743500	86776500	chr11_86743500	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::N3-4::B3-4::B3-c-9::	0
chr11	88050600	88083600	chr11_88050600	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::B3-c-9::B3-15::N3-15::	3
chr11	97269500	97302500	chr11_97269500	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::B3-17::N3-17::N3-14::	3
chr11	106885600	106918600	chr11_106885600	3	33000	0.0484252161647202	4	0.000547759161828878	4	0.000547759161828878	::N3-c-10::B3-c-10::B3-c-28::	3
chr11	116867800	116900800	chr11_116867800	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::B3-2-7::B3-16::B3-4::	1
chr11	120252400	120285400	chr11_120252400	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::B3-c-10::B3-4::N3-4::	3
chr12	8931700	8964700	chr12_8931700	4	33000	0.000547759161828878	4	0.000547759161828878	2	3.21081105166315	::B3-14::N3-14::N3-2-7::B3-2-7::	2
chr12	43738200	43771200	chr12_43738200	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::N3-15::B3-15::B3-c-10::	1
chr12	105808700	105841700	chr12_105808700	4	33000	0.000547759161828878	4	0.000547759161828878	3	0.0484252161647202	::N3-2-2::N3-2-7::B3-2-7::B3-c-28::	0
chr12	112822800	112855800	chr12_112822800	4	33000	0.000547759161828878	5	4.95675803857028e-06	3	0.0484252161647202	::N3-9::B3-9::B3-c-9::N3-c-9::	1
chr13	17697500	17730500	chr13_17697500	4	33000	0.000547759161828878	5	4.95675803857028e-06	3	0.0484252161647202	::B3-12::B3-14::N3-14::N3-c-32::	5
chr13	37884300	37917300	chr13_37884300	4	33000	0.000547759161828878	4	0.000547759161828878	2	3.21081105166315	::N3-12::B3-4::N3-16::N3-4::	3
chr13	44873200	44906200	chr13_44873200	3	33000	0.0484252161647202	3	0.0484252161647202	3	0.0484252161647202	::B3-12::N3-18::B3-14::	1
chr13	46272700	46305700	chr13_46272700	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::B3-12::N3-c-32::B3-c-32::	0
chr13	85253000	85286000	chr13_85253000	3	33000	0.0484252161647202	3	0.0484252161647202	2	3.21081105166315	::B3-15::N3-15::N3-14::	3
chr13	94600200	94633200	chr13_94600200	4	33000	0.000547759161828878	4	0.000547759161828878	1	141.927538666559	::N3-18::N3-2-2::N3-4::N3-16::	4
