chr10	88679300	88729300	chr10_88679300	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::N3-2-36::B3-2-36::	0
chr10	123958000	124008000	chr10_123958000	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::B3-2-7::N3-2-7::	2
chr10	128113200	128163200	chr10_128113200	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::B3-1-2::N3-1-2::	2
chr11	30129000	30179000	chr11_30129000	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::N3-1-13::B3-1-13::	0
chr11	69612800	69662800	chr11_69612800	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::N3-1-2::B3-1-2::	0
chr11	74702700	74752700	chr11_74702700	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::N3-1-2::B3-1-2::	0
chr11	86348100	86398100	chr11_86348100	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::N3-1-11::B3-1-11::	0
chr11	88571800	88621800	chr11_88571800	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::B3-1-15::N3-1-15::	2
chr11	94041300	94091300	chr11_94041300	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::N3-1-13::B3-1-13::	0
chr11	97694400	97744400	chr11_97694400	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::N3-8::B3-8::	0
chr11	101986700	102036700	chr11_101986700	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::N3-2-7::B3-2-7::	0
chr11	104420400	104470400	chr11_104420400	2	50000	0.0207588269948391	2	0.0207588269948391	2	0.0207588269948391	::B3-21::N3-21::	0
chr11	116867800	116917800	chr11_116867800	2	50000	0.0207588269948391	2	0.0207588269948391	2	0.0207588269948391	::B3-2-7::B3-4::	1
chr11	120550000	120600000	chr11_120550000	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::N3-1::N3-10::	2
chr13	34882800	34932800	chr13_34882800	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::N3-21::B3-21::	0
chr13	56099700	56149700	chr13_56099700	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::B3-14::N3-14::	2
chr14	31657100	31707100	chr14_31657100	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::B3-2-7::N3-2-7::	2
chr14	56769600	56819600	chr14_56769600	2	50000	0.0207588269948391	2	0.0207588269948391	1	4.33982048839209	::B3-1-2::N3-1-2::	2
