chr10	88679300	88704300	chr10_88679300	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::N3-2-36::B3-2-36::	0
chr10	123958000	123983000	chr10_123958000	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::B3-2-7::N3-2-7::	2
chr10	128113200	128138200	chr10_128113200	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::B3-1-2::N3-1-2::	2
chr11	30129000	30154000	chr11_30129000	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::N3-1-13::B3-1-13::	0
chr11	69612800	69637800	chr11_69612800	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::N3-1-2::B3-1-2::	0
chr11	74702700	74727700	chr11_74702700	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::N3-1-2::B3-1-2::	0
chr11	86348100	86373100	chr11_86348100	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::N3-1-11::B3-1-11::	0
chr11	88571800	88596800	chr11_88571800	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::B3-1-15::N3-1-15::	2
chr11	94041300	94066300	chr11_94041300	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::N3-1-13::B3-1-13::	0
chr11	97694400	97719400	chr11_97694400	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::N3-8::B3-8::	0
chr11	101986700	102011700	chr11_101986700	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::N3-2-7::B3-2-7::	0
chr11	104420400	104445400	chr11_104420400	2	25000	0.00521459031777626	2	0.00521459031777626	2	0.00521459031777626	::B3-21::N3-21::	0
chr11	120550000	120575000	chr11_120550000	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::N3-1::N3-10::	2
chr13	34882800	34907800	chr13_34882800	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::N3-21::B3-21::	0
chr13	56099700	56124700	chr13_56099700	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::B3-14::N3-14::	2
chr14	31657100	31682100	chr14_31657100	2	25000	0.00521459031777626	2	0.00521459031777626	1	2.18031451442634	::B3-2-7::N3-2-7::	2
